entropy,surrgain,EpThisIter,TimestepsSoFar,EpLenMean,EpRewMean,optimgain,EpisodesSoFar,TimeElapsed,explained_variance_tdlam_before,entloss,meankl
0.32670912,0.015616986,1,5743616,3000.0,-0.975,0.015616986,2842,5201.340383529663,0.002195119857788086,0.0,0.0072799316
0.34484142,0.03760432,0,5744640,3000.0,-0.975,0.03760432,2842,5202.178264379501,0.5384296476840973,0.0,0.011937401
0.3563689,0.051468447,0,5745664,3000.0,-0.975,0.051468447,2842,5203.034203529358,-1.4269280433654785,0.0,0.013602806
0.27043027,0.021359144,1,5746688,3000.0,-0.95,0.021359144,2843,5203.885659456253,-0.0146942138671875,0.0,0.0070614708
0.35264307,0.0062868423,0,5747712,3000.0,-0.95,0.0062868423,2843,5204.719727516174,0.37052106857299805,0.0,0.003979883
0.2773508,0.019364879,1,5748736,3000.0,-0.875,0.019364879,2844,5205.578735589981,-0.061065077781677246,0.0,0.0056332797
0.30882564,0.02143819,0,5749760,3000.0,-0.875,0.02143819,2844,5206.474293708801,-0.8974595069885254,0.0,0.0078079123
0.26602495,0.017925192,0,5750784,3000.0,-0.875,0.017925192,2844,5207.361404180527,0.12835180759429932,0.0,0.00650682
0.26763216,0.016104395,1,5751808,3000.0,-0.8,0.016104395,2845,5208.183812618256,-0.49349939823150635,0.0,0.0068167388
0.33624148,0.026170958,0,5752832,3000.0,-0.8,0.026170958,2845,5208.99547791481,-6.379543304443359,0.0,0.0039720843
0.30582428,0.021235405,0,5753856,3000.0,-0.8,0.021235405,2845,5209.912687540054,-1.5125470161437988,0.0,0.0076539265
0.3227947,0.016191231,1,5754880,3000.0,-0.775,0.016191231,2846,5210.77596282959,-4.314734935760498,0.0,0.0067271455
0.30647475,0.03399577,0,5755904,3000.0,-0.775,0.03399577,2846,5211.682708263397,0.37280911207199097,0.0,0.010964958
0.2925957,0.0100547075,0,5756928,3000.0,-0.775,0.0100547075,2846,5212.576252937317,0.5813065469264984,0.0,0.0061706975
0.30448914,0.017022388,1,5757952,3000.0,-0.8,0.017022388,2847,5213.44687795639,-1.4432697296142578,0.0,0.0061932313
0.31376845,0.017739985,0,5758976,3000.0,-0.8,0.017739985,2847,5214.2879004478455,-1.221397876739502,0.0,0.005186028
0.3096545,0.016002515,0,5760000,3000.0,-0.8,0.016002515,2847,5215.135468959808,-0.6905933618545532,0.0,0.007740441
0.3641896,0.027818747,1,5761024,3000.0,-0.725,0.027818747,2848,5215.977996826172,-1.0101432800292969,0.0,0.004178547
0.30177552,0.009082291,0,5762048,3000.0,-0.725,0.009082291,2848,5216.799281358719,0.5271748006343842,0.0,0.007933744
0.310221,0.013362454,0,5763072,3000.0,-0.725,0.013362454,2848,5217.639793395996,0.6400843858718872,0.0,0.0060175117
0.2838159,0.023292424,1,5764096,3000.0,-0.675,0.023292424,2849,5218.501987457275,0.30956870317459106,0.0,0.0055443365
0.24935892,0.020672925,0,5765120,3000.0,-0.675,0.020672925,2849,5219.323813915253,0.17861902713775635,0.0,0.013100367
0.3227467,0.015689155,0,5766144,3000.0,-0.675,0.015689155,2849,5220.171279668808,-7.919411659240723,0.0,0.0045724567
0.2797178,0.01926898,1,5767168,3000.0,-0.725,0.01926898,2850,5221.026221036911,0.3210105895996094,0.0,0.009008371
0.28615466,0.016875628,0,5768192,3000.0,-0.725,0.016875628,2850,5221.912738084793,-5.715635776519775,0.0,0.007151075
0.34707278,0.011743311,0,5769216,3000.0,-0.725,0.011743311,2850,5222.842130422592,-2.6304409503936768,0.0,0.007813917
0.2520138,0.012216283,1,5770240,3000.0,-0.75,0.012216283,2851,5223.733413934708,0.1412433385848999,0.0,0.009625543
0.32558987,0.05365216,0,5771264,3000.0,-0.75,0.05365216,2851,5224.633604049683,0.3710516691207886,0.0,0.010498626
0.28518954,0.020841457,0,5772288,3000.0,-0.75,0.020841457,2851,5225.487195968628,-1.3255410194396973,0.0,0.0066285925
0.26832157,0.020166915,1,5773312,3000.0,-0.7,0.020166915,2852,5226.348135232925,0.6235463917255402,0.0,0.0054199942
0.2542616,0.021167492,0,5774336,3000.0,-0.7,0.021167492,2852,5227.203786611557,-1.1261436939239502,0.0,0.0073925285
0.30476993,0.012469012,0,5775360,3000.0,-0.7,0.012469012,2852,5228.081623315811,-0.014838457107543945,0.0,0.0043728114
0.29979455,0.043037117,1,5776384,3000.0,-0.7,0.043037117,2853,5228.898714542389,0.15754759311676025,0.0,0.012555613
0.31865215,0.013919834,0,5777408,3000.0,-0.7,0.013919834,2853,5229.7774176597595,0.5224590599536896,0.0,0.0041646226
0.29926154,0.021719832,0,5778432,3000.0,-0.7,0.021719832,2853,5230.586621046066,0.7398523390293121,0.0,0.01387335
0.36704734,0.030999988,1,5779456,3000.0,-0.725,0.030999988,2854,5231.450493812561,-7.331032752990723,0.0,0.003943334
0.31187177,0.017985037,0,5780480,3000.0,-0.725,0.017985037,2854,5232.296772241592,-6.879484176635742,0.0,0.012238871
0.304206,0.03292854,0,5781504,3000.0,-0.725,0.03292854,2854,5233.1386885643005,0.7731882482767105,0.0,0.012254071
0.2675109,0.065670215,1,5782528,3000.0,-0.725,0.065670215,2855,5234.049491405487,0.07908213138580322,0.0,0.010914969
0.3333202,0.021490062,0,5783552,3000.0,-0.725,0.021490062,2855,5234.930582046509,-0.7117946147918701,0.0,0.0053687035
0.27282172,0.019967346,0,5784576,3000.0,-0.725,0.019967346,2855,5236.102119684219,-2.611335277557373,0.0,0.0046698367
0.31377998,0.022494081,1,5785600,3000.0,-0.725,0.022494081,2856,5237.0321798324585,-0.510425329208374,0.0,0.0047875764
0.3766941,0.025932346,0,5786624,3000.0,-0.725,0.025932346,2856,5237.94979929924,-1.3531420230865479,0.0,0.0058108782
0.29582074,0.022963295,0,5787648,3000.0,-0.725,0.022963295,2856,5238.859478473663,-0.873356819152832,0.0,0.006094411
0.29794374,0.012681246,1,5788672,3000.0,-0.675,0.012681246,2857,5239.75381064415,0.4517552852630615,0.0,0.0062543848
0.3548236,0.0575448,0,5789696,3000.0,-0.675,0.0575448,2857,5240.820818662643,-1.3719239234924316,0.0,0.014164285
0.30188137,0.027821176,1,5790720,3000.0,-0.625,0.027821176,2858,5241.690196990967,-0.005500435829162598,0.0,0.008148733
0.2711088,0.025272056,0,5791744,3000.0,-0.625,0.025272056,2858,5242.678276538849,0.6301783919334412,0.0,0.0065800985
0.3245957,0.04988296,0,5792768,3000.0,-0.625,0.04988296,2858,5243.729061603546,-1.9862449169158936,0.0,0.010647719
0.30582798,0.0075668218,1,5793792,3000.0,-0.625,0.0075668218,2859,5244.707211971283,-3.6727237701416016,0.0,0.003466033
0.2887894,0.016521879,0,5794816,3000.0,-0.625,0.016521879,2859,5245.691013097763,-0.7641799449920654,0.0,0.005458735
0.18719545,0.012505736,0,5795840,3000.0,-0.625,0.012505736,2859,5246.652624607086,-2.2665345668792725,0.0,0.004281937
0.3213715,0.026230872,1,5796864,3000.0,-0.55,0.026230872,2860,5247.523594856262,-0.9666398763656616,0.0,0.00905709
0.29630667,0.0189217,0,5797888,3000.0,-0.55,0.0189217,2860,5248.403630018234,-0.569878101348877,0.0,0.0060353978
0.34992093,0.031843707,0,5798912,3000.0,-0.55,0.031843707,2860,5249.266952991486,-1.327634572982788,0.0,0.0065012295
0.28643543,0.026227795,1,5799936,3000.0,-0.55,0.026227795,2861,5250.0870752334595,-0.9752553701400757,0.0,0.005566068
0.2724756,0.017844003,0,5800960,3000.0,-0.55,0.017844003,2861,5250.943860769272,-1.747694730758667,0.0,0.0057888245
0.33145952,0.02734465,0,5801984,3000.0,-0.55,0.02734465,2861,5251.86213684082,-0.5726430416107178,0.0,0.004913925
0.29652426,0.005654448,1,5803008,3000.0,-0.525,0.005654448,2862,5253.0091688632965,0.3438045382499695,0.0,0.006015893
0.31406996,0.018473588,0,5804032,3000.0,-0.525,0.018473588,2862,5253.933802366257,-1.3952317237854004,0.0,0.004628443
0.30122653,0.010144884,0,5805056,3000.0,-0.525,0.010144884,2862,5254.813317537308,0.4345706105232239,0.0,0.005356109
0.30064562,0.024408838,1,5806080,3000.0,-0.45,0.024408838,2863,5255.714281082153,-0.17892873287200928,0.0,0.0067967284
0.33780622,0.018774861,0,5807104,3000.0,-0.45,0.018774861,2863,5256.665088415146,-0.8495776653289795,0.0,0.0037856563
0.29680598,0.02096596,0,5808128,3000.0,-0.45,0.02096596,2863,5257.708901643753,0.36234283447265625,0.0,0.008696461
0.31509304,0.012867131,1,5809152,3000.0,-0.375,0.012867131,2864,5258.579656124115,-1.4751217365264893,0.0,0.0049690595
0.3014111,0.01295602,0,5810176,3000.0,-0.375,0.01295602,2864,5259.618192911148,-1.2843196392059326,0.0,0.004193643
0.33760187,0.029064618,0,5811200,3000.0,-0.375,0.029064618,2864,5260.642396450043,-1.291611909866333,0.0,0.006560843
0.3529858,0.0566073,1,5812224,3000.0,-0.4,0.0566073,2865,5261.471131563187,-1.9634878635406494,0.0,0.013754465
0.30824208,0.05984491,0,5813248,3000.0,-0.4,0.05984491,2865,5262.315055608749,-3.6931447982788086,0.0,0.0058457414
0.34285897,0.023804178,0,5814272,3000.0,-0.4,0.023804178,2865,5263.33776807785,-5.68914270401001,0.0,0.008187724
0.32766035,0.025408044,1,5815296,3000.0,-0.375,0.025408044,2866,5264.147752046585,-1.3770110607147217,0.0,0.004899186
0.3244289,0.030343082,0,5816320,3000.0,-0.375,0.030343082,2866,5265.015820026398,-6.403809070587158,0.0,0.0077343863
0.32731748,0.024515636,0,5817344,3000.0,-0.375,0.024515636,2866,5265.87855386734,-2.1577296257019043,0.0,0.0050127595
0.32036453,0.03037003,1,5818368,3000.0,-0.275,0.03037003,2867,5266.741986989975,-0.6405034065246582,0.0,0.0038870107
0.25918,0.009545334,0,5819392,3000.0,-0.275,0.009545334,2867,5267.590679645538,0.35943228006362915,0.0,0.009276294
0.3255291,0.023987237,0,5820416,3000.0,-0.275,0.023987237,2867,5268.444970369339,-6.579756736755371,0.0,0.008211316
0.3315255,0.022485975,1,5821440,3000.0,-0.275,0.022485975,2868,5269.323613882065,-2.3672232627868652,0.0,0.014921246
0.316001,0.027329918,0,5822464,3000.0,-0.275,0.027329918,2868,5270.224853038788,-3.7708683013916016,0.0,0.011369295
0.35464546,0.014405798,0,5823488,3000.0,-0.275,0.014405798,2868,5271.070675611496,-9.699396133422852,0.0,0.007944239
0.3133928,0.009022735,1,5824512,3000.0,-0.25,0.009022735,2869,5271.907150268555,0.6281664371490479,0.0,0.00999594
0.34486437,0.023950458,0,5825536,3000.0,-0.25,0.023950458,2869,5272.7500965595245,0.12141281366348267,0.0,0.0093297735
0.32259685,0.019683694,0,5826560,3000.0,-0.25,0.019683694,2869,5273.576310873032,0.2671389579772949,0.0,0.01140053
0.30034068,0.011862911,1,5827584,3000.0,-0.225,0.011862911,2870,5274.498810529709,-1.7534582614898682,0.0,0.008385586
0.27968338,0.019034522,0,5828608,3000.0,-0.225,0.019034522,2870,5275.383026361465,-1.3944382667541504,0.0,0.007524566
0.2686111,0.010063312,0,5829632,3000.0,-0.225,0.010063312,2870,5276.250804424286,-2.9075303077697754,0.0,0.009837079
0.34814864,0.038132817,1,5830656,3000.0,-0.225,0.038132817,2871,5277.102856397629,-1.2993693351745605,0.0,0.0043655843
0.3218733,0.02101718,0,5831680,3000.0,-0.225,0.02101718,2871,5277.9480073452,-2.31579327583313,0.0,0.0043270662
0.33598655,0.02453032,0,5832704,3000.0,-0.225,0.02453032,2871,5278.814508676529,-4.926490783691406,0.0,0.0062175635
0.324382,0.05404283,1,5833728,3000.0,-0.2,0.05404283,2872,5279.725424289703,-0.2200474739074707,0.0,0.0067908214
0.2537697,0.005209913,0,5834752,3000.0,-0.2,0.005209913,2872,5280.565553188324,-4.76118278503418,0.0,0.006784768
0.31883097,0.011338154,1,5835776,3000.0,-0.275,0.011338154,2873,5281.391645431519,0.676226794719696,0.0,0.0065337885
0.2800733,0.0063761715,0,5836800,3000.0,-0.275,0.0063761715,2873,5282.293427705765,0.43811559677124023,0.0,0.0049866494
0.3383556,0.019954609,0,5837824,3000.0,-0.275,0.019954609,2873,5283.201250553131,-2.022914409637451,0.0,0.005063748
0.3365405,0.023098493,1,5838848,3000.0,-0.25,0.023098493,2874,5284.0586478710175,-1.780360221862793,0.0,0.0047474764
0.33093768,0.049657267,0,5839872,3000.0,-0.25,0.049657267,2874,5284.90092420578,-2.5360641479492188,0.0,0.013213711
0.31733888,0.021422409,0,5840896,3000.0,-0.25,0.021422409,2874,5285.729335308075,-2.5210118293762207,0.0,0.004907218
0.33084667,0.015452367,1,5841920,3000.0,-0.225,0.015452367,2875,5286.624480962753,-1.180673599243164,0.0,0.0042010574
0.3093065,0.020405652,0,5842944,3000.0,-0.225,0.020405652,2875,5287.498912572861,-3.0344181060791016,0.0,0.0048231184
0.2415057,0.0377648,0,5843968,3000.0,-0.225,0.0377648,2875,5288.340484380722,0.7151536643505096,0.0,0.014284343
0.3353611,0.02623117,1,5844992,3000.0,-0.25,0.02623117,2876,5289.19202375412,0.5859782099723816,0.0,0.0060924795
0.3453775,0.021520881,0,5846016,3000.0,-0.25,0.021520881,2876,5290.0816061496735,-0.17283225059509277,0.0,0.0055358973
0.32346117,0.040771075,0,5847040,3000.0,-0.25,0.040771075,2876,5290.960626125336,-0.4965623617172241,0.0,0.013190929
0.3201925,0.018586705,1,5848064,3000.0,-0.175,0.018586705,2877,5291.803069591522,-1.6050941944122314,0.0,0.0078847995
0.2712031,0.0065671126,0,5849088,3000.0,-0.175,0.0065671126,2877,5292.772868394852,0.28881263732910156,0.0,0.009833011
0.29171795,0.03988444,0,5850112,3000.0,-0.175,0.03988444,2877,5293.659796714783,-0.20593762397766113,0.0,0.012103486
0.2517652,0.012267906,1,5851136,3000.0,-0.2,0.012267906,2878,5294.494636774063,-0.006486654281616211,0.0,0.006528266
0.33114004,0.035213932,0,5852160,3000.0,-0.2,0.035213932,2878,5295.3353843688965,-0.06149137020111084,0.0,0.008739879
0.30524707,0.02125445,0,5853184,3000.0,-0.2,0.02125445,2878,5296.169786930084,-1.0606775283813477,0.0,0.0052550323
0.28503978,0.01261331,1,5854208,3000.0,-0.175,0.01261331,2879,5296.968273639679,0.7306906282901764,0.0,0.007173745
0.3036248,0.014296696,0,5855232,3000.0,-0.175,0.014296696,2879,5297.834109783173,-1.808342456817627,0.0,0.006031176
0.3115713,0.02316138,0,5856256,3000.0,-0.175,0.02316138,2879,5298.66459608078,0.14797234535217285,0.0,0.005683154
0.30846298,0.035374396,1,5857280,3000.0,-0.125,0.035374396,2880,5299.500465393066,-0.22475969791412354,0.0,0.0123081505
0.307226,0.07181817,0,5858304,3000.0,-0.125,0.07181817,2880,5300.302341222763,0.2924305200576782,0.0,0.0081225475
0.32952,0.0342932,0,5859328,3000.0,-0.125,0.0342932,2880,5301.150643587112,-0.7972056865692139,0.0,0.0063689244
0.24669424,0.0831406,1,5860352,3000.0,-0.125,0.0831406,2881,5301.989840507507,-0.27681446075439453,0.0,0.010707651
0.3219484,0.052670084,0,5861376,3000.0,-0.125,0.052670084,2881,5302.81125164032,-0.22028863430023193,0.0,0.006377043
0.3091138,0.03634251,0,5862400,3000.0,-0.125,0.03634251,2881,5303.686681509018,-0.511557936668396,0.0,0.0053626886
0.29958302,0.03163062,1,5863424,3000.0,-0.15,0.03163062,2882,5304.549161434174,0.3408023715019226,0.0,0.005940742
0.33372504,0.022578828,0,5864448,3000.0,-0.15,0.022578828,2882,5305.408532142639,-0.8832694292068481,0.0,0.0051999567
0.34263027,0.013036452,0,5865472,3000.0,-0.15,0.013036452,2882,5306.307800769806,0.6200619339942932,0.0,0.0042311316
0.31143117,0.020005759,1,5866496,3000.0,-0.225,0.020005759,2883,5307.228843927383,-5.055602550506592,0.0,0.0052203527
0.3498317,0.020277683,0,5867520,3000.0,-0.225,0.020277683,2883,5308.11194229126,-8.183341026306152,0.0,0.010043943
0.29049996,0.013705678,0,5868544,3000.0,-0.225,0.013705678,2883,5308.945267915726,-2.614048957824707,0.0,0.0064505595
0.2528445,0.0064402525,1,5869568,3000.0,-0.225,0.0064402525,2884,5309.842302083969,0.07900530099868774,0.0,0.0058625387
0.32935643,0.027716111,0,5870592,3000.0,-0.225,0.027716111,2884,5310.687510967255,-0.5023757219314575,0.0,0.009530699
0.27267814,0.018955756,0,5871616,3000.0,-0.225,0.018955756,2884,5311.572658061981,-2.056459665298462,0.0,0.0071081733
0.27258676,0.009576521,1,5872640,3000.0,-0.225,0.009576521,2885,5312.399823665619,0.5415392518043518,0.0,0.0047457856
0.32536456,0.019737557,0,5873664,3000.0,-0.225,0.019737557,2885,5313.199796199799,0.5861732065677643,0.0,0.0052790884
0.31329912,0.024956612,0,5874688,3000.0,-0.225,0.024956612,2885,5314.068995714188,0.685491681098938,0.0,0.0050366037
0.30386835,0.03793899,1,5875712,3000.0,-0.25,0.03793899,2886,5314.900664567947,-1.9079463481903076,0.0,0.0090833185
0.30820313,0.023772074,0,5876736,3000.0,-0.25,0.023772074,2886,5315.7631294727325,-0.7708535194396973,0.0,0.011564458
0.31662476,0.025789622,1,5877760,3000.0,-0.2,0.025789622,2887,5316.6392323970795,0.10872739553451538,0.0,0.008427
0.36717275,0.03163889,0,5878784,3000.0,-0.2,0.03163889,2887,5317.454322814941,-1.3657076358795166,0.0,0.004943944
0.37393418,0.034296546,0,5879808,3000.0,-0.2,0.034296546,2887,5318.297523260117,-1.5366616249084473,0.0,0.0116441175
0.35798323,0.039563082,1,5880832,3000.0,-0.2,0.039563082,2888,5319.177761793137,0.06646555662155151,0.0,0.0046039675
0.355295,0.029949509,0,5881856,3000.0,-0.2,0.029949509,2888,5320.06964468956,0.5998692512512207,0.0,0.008879656
0.35692066,0.038906954,0,5882880,3000.0,-0.2,0.038906954,2888,5320.9200303554535,0.6366209387779236,0.0,0.012460446
0.29490155,0.019674037,1,5883904,3000.0,-0.225,0.019674037,2889,5321.781789302826,-0.3405795097351074,0.0,0.008041738
0.33992428,0.017935118,0,5884928,3000.0,-0.225,0.017935118,2889,5322.604352235794,-1.4142637252807617,0.0,0.0040254965
0.32826144,0.0136973215,0,5885952,3000.0,-0.225,0.0136973215,2889,5323.458609342575,-1.6573851108551025,0.0,0.0050627985
0.2837074,0.021902647,1,5886976,3000.0,-0.2,0.021902647,2890,5324.3439247608185,-1.4582951068878174,0.0,0.006270493
0.3554476,0.025958648,0,5888000,3000.0,-0.2,0.025958648,2890,5325.183628320694,-1.2728774547576904,0.0,0.0045574633
0.35180652,0.024448538,0,5889024,3000.0,-0.2,0.024448538,2890,5326.0525488853455,-0.5494846105575562,0.0,0.00593157
0.24001098,0.024901636,1,5890048,3000.0,-0.25,0.024901636,2891,5326.951576709747,0.5300664007663727,0.0,0.006395
0.33885187,0.026148843,0,5891072,3000.0,-0.25,0.026148843,2891,5327.8261160850525,-2.6198360919952393,0.0,0.006943729
0.34459358,0.030301036,0,5892096,3000.0,-0.25,0.030301036,2891,5328.704188585281,-3.014774799346924,0.0,0.005190514
0.31657362,0.0110265715,1,5893120,3000.0,-0.25,0.0110265715,2892,5329.521894931793,-1.799067497253418,0.0,0.006174472
0.30067444,0.015685098,0,5894144,3000.0,-0.25,0.015685098,2892,5330.3914477825165,-4.028675079345703,0.0,0.004326033
0.31434348,0.027082287,0,5895168,3000.0,-0.25,0.027082287,2892,5331.225958108902,-4.618363380432129,0.0,0.013380997
0.3562823,0.030784324,1,5896192,3000.0,-0.225,0.030784324,2893,5332.0729348659515,-1.0154211521148682,0.0,0.0055100406
0.3207255,0.13172185,0,5897216,3000.0,-0.225,0.13172185,2893,5332.899188280106,-1.0266706943511963,0.0,0.0056145946
0.35544395,0.028384611,0,5898240,3000.0,-0.225,0.028384611,2893,5333.820134162903,-1.6971797943115234,0.0,0.0062958486
0.3388228,0.017194657,1,5899264,3000.0,-0.15,0.017194657,2894,5334.815195560455,0.7730209529399872,0.0,0.0047294386
0.3258683,0.0266298,0,5900288,3000.0,-0.15,0.0266298,2894,5335.733654975891,-0.7244980335235596,0.0,0.005869007
0.3651361,0.013132082,0,5901312,3000.0,-0.15,0.013132082,2894,5336.593310832977,-1.7477567195892334,0.0,0.004518672
0.38479388,0.06588351,1,5902336,3000.0,-0.15,0.06588351,2895,5337.43398475647,-0.04784202575683594,0.0,0.01465664
0.33259046,0.02953048,0,5903360,3000.0,-0.15,0.02953048,2895,5338.3044691085815,-0.5334128141403198,0.0,0.0068268804
0.3249134,0.01716145,0,5904384,3000.0,-0.15,0.01716145,2895,5339.192440509796,-3.1428585052490234,0.0,0.0053403005
0.29851186,0.033585623,1,5905408,3000.0,-0.15,0.033585623,2896,5340.076615333557,0.4566459655761719,0.0,0.0136689115
0.3034755,0.029693937,0,5906432,3000.0,-0.15,0.029693937,2896,5340.992230653763,-1.5729105472564697,0.0,0.014906738
0.35131484,0.031620964,0,5907456,3000.0,-0.15,0.031620964,2896,5341.914328813553,-1.9869694709777832,0.0,0.0071838098
0.28864315,0.026926603,1,5908480,3000.0,-0.175,0.026926603,2897,5342.900213956833,-1.5710029602050781,0.0,0.007548051
0.37933397,0.007291084,0,5909504,3000.0,-0.175,0.007291084,2897,5343.914281606674,0.09322518110275269,0.0,0.0054053976
0.32226652,0.0060741566,0,5910528,3000.0,-0.175,0.0060741566,2897,5344.856244564056,0.6641786098480225,0.0,0.003958236
0.38444656,0.018755691,1,5911552,3000.0,-0.175,0.018755691,2898,5345.748240232468,0.6910994350910187,0.0,0.004344312
0.33140206,0.057403933,0,5912576,3000.0,-0.175,0.057403933,2898,5346.592595338821,-1.0029067993164062,0.0,0.0038032383
0.34492227,0.19881329,0,5913600,3000.0,-0.175,0.19881329,2898,5347.488977193832,-0.49746835231781006,0.0,0.006619704
0.36959177,0.02060423,1,5914624,3000.0,-0.175,0.02060423,2899,5348.424921989441,-0.32379627227783203,0.0,0.0053016534
0.3424526,0.020421969,0,5915648,3000.0,-0.175,0.020421969,2899,5349.395828008652,-1.8661341667175293,0.0,0.011306167
0.37908927,0.034635447,0,5916672,3000.0,-0.175,0.034635447,2899,5350.314378261566,-4.343088626861572,0.0,0.01301674
0.38416043,0.030872487,1,5917696,3000.0,-0.175,0.030872487,2900,5351.241169691086,-1.839221715927124,0.0,0.008264409
0.36451602,0.026855126,0,5918720,3000.0,-0.175,0.026855126,2900,5352.105408906937,-1.7133126258850098,0.0,0.0058003436
0.3881461,0.024350017,1,5919744,3000.0,-0.175,0.024350017,2901,5353.101138353348,-1.3512904644012451,0.0,0.006002456
0.3578791,0.029649159,0,5920768,3000.0,-0.175,0.029649159,2901,5353.978533744812,-2.624253273010254,0.0,0.0068729403
0.36040732,0.019031234,0,5921792,3000.0,-0.175,0.019031234,2901,5354.900758266449,0.3128002882003784,0.0,0.0047087837
0.37089497,0.03855829,1,5922816,3000.0,-0.225,0.03855829,2902,5355.869157552719,-0.5221548080444336,0.0,0.0137657
0.3775712,0.015849516,0,5923840,3000.0,-0.225,0.015849516,2902,5356.846886634827,-1.3351552486419678,0.0,0.0057916217
0.3554898,0.021482902,0,5924864,3000.0,-0.225,0.021482902,2902,5357.75380396843,-3.051699638366699,0.0,0.004335936
0.35636377,0.031050926,1,5925888,3000.0,-0.25,0.031050926,2903,5358.750695466995,0.2921574115753174,0.0,0.0040700985
0.36179176,0.012665245,0,5926912,3000.0,-0.25,0.012665245,2903,5359.6708817481995,-0.825070858001709,0.0,0.0051711593
0.35959244,0.0413346,0,5927936,3000.0,-0.25,0.0413346,2903,5360.616115093231,0.1052858829498291,0.0,0.01372017
0.39389116,0.016413927,1,5928960,3000.0,-0.25,0.016413927,2904,5361.548348665237,-0.3275951147079468,0.0,0.0059211403
0.34503487,0.02354074,0,5929984,3000.0,-0.25,0.02354074,2904,5362.478205442429,-1.8403708934783936,0.0,0.005006271
0.3848459,0.01664393,0,5931008,3000.0,-0.25,0.01664393,2904,5363.344895601273,-3.4895219802856445,0.0,0.0056983535
0.37402457,0.033788063,1,5932032,3000.0,-0.25,0.033788063,2905,5364.280591964722,-2.2484898567199707,0.0,0.006222728
0.35053104,0.057660952,0,5933056,3000.0,-0.25,0.057660952,2905,5365.2755970954895,0.09390097856521606,0.0,0.006484172
0.4004373,0.019269004,0,5934080,3000.0,-0.25,0.019269004,2905,5366.2443561553955,-3.469295024871826,0.0,0.0056692758
0.3589264,0.0104287565,1,5935104,3000.0,-0.275,0.0104287565,2906,5367.194002389908,0.6892551779747009,0.0,0.005874697
0.35114068,0.023301573,0,5936128,3000.0,-0.275,0.023301573,2906,5368.1529150009155,0.7068043649196625,0.0,0.010897987
0.36134002,0.017918501,0,5937152,3000.0,-0.275,0.017918501,2906,5369.017763853073,-1.236504077911377,0.0,0.011137684
0.37030286,0.036905523,1,5938176,3000.0,-0.25,0.036905523,2907,5369.919132471085,-1.1902859210968018,0.0,0.00592095
0.36752313,0.012467344,0,5939200,3000.0,-0.25,0.012467344,2907,5370.77646279335,-0.9030160903930664,0.0,0.008901438
0.35937542,0.021102903,0,5940224,3000.0,-0.25,0.021102903,2907,5371.679392814636,-0.5322930812835693,0.0,0.0054326365
0.3718881,0.039387133,1,5941248,3000.0,-0.225,0.039387133,2908,5372.631680011749,-1.4454116821289062,0.0,0.014107352
0.32915735,0.02417405,0,5942272,3000.0,-0.225,0.02417405,2908,5373.541281938553,-4.474862575531006,0.0,0.0049711037
0.34997976,0.020584514,0,5943296,3000.0,-0.225,0.020584514,2908,5374.395148992538,-4.6920247077941895,0.0,0.0046748114
0.36409515,0.010354635,1,5944320,3000.0,-0.25,0.010354635,2909,5375.231908798218,-5.222322940826416,0.0,0.005377193
0.33267677,0.045542557,0,5945344,3000.0,-0.25,0.045542557,2909,5376.118548154831,-2.1039156913757324,0.0,0.0142832305
0.35033202,0.052225124,0,5946368,3000.0,-0.25,0.052225124,2909,5377.008775472641,-0.7439688444137573,0.0,0.00920013
0.32713464,0.014065495,1,5947392,3000.0,-0.25,0.014065495,2910,5377.911538600922,-1.3326857089996338,0.0,0.0061837714
0.33006966,0.014238765,0,5948416,3000.0,-0.25,0.014238765,2910,5378.811189413071,0.4953332543373108,0.0,0.005388548
0.29327887,0.01014959,0,5949440,3000.0,-0.25,0.01014959,2910,5379.693328380585,0.22559911012649536,0.0,0.012337845
0.3643803,0.029194098,1,5950464,3000.0,-0.25,0.029194098,2911,5380.595444440842,0.1463158130645752,0.0,0.013621973
0.2733314,0.016142845,0,5951488,3000.0,-0.25,0.016142845,2911,5381.552999258041,0.4035985469818115,0.0,0.005473397
0.32250512,0.032384824,0,5952512,3000.0,-0.25,0.032384824,2911,5382.369778394699,-0.1964787244796753,0.0,0.011848722
0.34514576,0.011926586,1,5953536,3000.0,-0.275,0.011926586,2912,5383.240147590637,0.26854825019836426,0.0,0.010963526
0.35054594,0.043468997,0,5954560,3000.0,-0.275,0.043468997,2912,5384.192716121674,-0.6154110431671143,0.0,0.013824657
0.3365389,0.014009466,0,5955584,3000.0,-0.275,0.014009466,2912,5385.171035289764,-2.9442617893218994,0.0,0.0045123445
0.34009016,0.024431357,1,5956608,3000.0,-0.25,0.024431357,2913,5386.1044635772705,-4.074357509613037,0.0,0.00968232
0.3247475,0.020540506,0,5957632,3000.0,-0.25,0.020540506,2913,5387.03227186203,-3.5022125244140625,0.0,0.0058149365
0.355261,0.01742531,0,5958656,3000.0,-0.25,0.01742531,2913,5387.923865556717,-4.253723621368408,0.0,0.0060311547
0.35851395,0.009494087,1,5959680,3000.0,-0.275,0.009494087,2914,5388.815436124802,-2.827117681503296,0.0,0.0058679464
0.30594283,0.16457763,0,5960704,3000.0,-0.275,0.16457763,2914,5389.713862657547,-0.41105830669403076,0.0,0.008162749
