total_timesteps,fps,nupdates,policy_entropy,value_loss,explained_variance,ep_reward_mean,ep_len_mean
516500,36,103300,1.7550008296966553,0.02899916097521782,-3.263951301574707,-4.88,570.29
517000,36,103400,1.788724660873413,7.159158849390224e-05,-2.620495557785034,-4.88,569.99
517500,36,103500,1.7893617153167725,0.00015711787273176014,-0.01712799072265625,-4.88,569.99
518000,36,103600,1.7880656719207764,0.0007527021807618439,-16.45280647277832,-4.88,568.56
518500,36,103700,1.7832187414169312,0.0005669844103977084,0.3492535948753357,-4.88,571.74
519000,36,103800,1.7751747369766235,0.00016388416406698525,0.5522995591163635,-4.89,569.43
519500,36,103900,1.7614667415618896,0.0011607669293880463,-0.7502231597900391,-4.89,568.82
520000,36,104000,1.789941430091858,1.0359159205108881e-05,0.75276318192482,-4.89,568.36
520500,36,104100,1.7388465404510498,0.00036513706436380744,0.5707500278949738,-4.88,568.76
521000,36,104200,1.7807114124298096,0.001042099087499082,-0.9750343561172485,-4.89,566.56
521500,36,104300,1.7818419933319092,0.001815316965803504,-2.3507297039031982,-4.89,564.93
522000,36,104400,1.7657655477523804,0.00018552600522525609,-0.06601619720458984,-4.89,566.33
522500,36,104500,1.7229783535003662,0.00091558723943308,-0.9240128993988037,-4.89,566.94
523000,36,104600,1.7448965311050415,0.00023729409440420568,0.5516538918018341,-4.89,566.38
523500,36,104700,1.7760002613067627,0.0005895093781873584,-1.8213427066802979,-4.89,566.38
524000,36,104800,1.7810449600219727,0.0011163471499457955,0.8704907149076462,-4.89,567.61
524500,36,104900,1.787795066833496,0.0014132339274510741,-0.8371533155441284,-4.88,569.39
525000,36,105000,1.7857818603515625,0.0006228751735761762,-31.96023941040039,-4.88,569.39
525500,36,105100,1.7671477794647217,0.006510990671813488,-56.607460021972656,-4.87,570.99
526000,36,105200,1.7885019779205322,0.0023757803719490767,-9.863656044006348,-4.87,574.43
526500,36,105300,1.79020094871521,4.478956543607637e-05,0.4450196623802185,-4.88,572.54
527000,36,105400,1.7867845296859741,0.010286381468176842,0.8175632059574127,-4.87,575.14
527500,36,105500,1.769588828086853,0.00034232428879477084,-0.46354222297668457,-4.87,574.26
528000,36,105600,1.7913715839385986,0.00030206487281247973,-13.812912940979004,-4.87,574.26
528500,36,105700,1.7686764001846313,0.0009620663477107882,-0.4030822515487671,-4.87,575.14
529000,36,105800,1.790374517440796,0.00026478609652258456,0.34639137983322144,-4.87,575.34
529500,36,105900,1.7910633087158203,5.916578811593354e-05,-3.5990395545959473,-4.87,576.29
530000,36,106000,1.791296362876892,0.0006873654201626778,-0.36496400833129883,-4.87,577.93
530500,36,106100,1.779148817062378,0.001892602420412004,-3.295808792114258,-4.87,577.72
531000,36,106200,1.7839244604110718,0.005103683099150658,0.958720251917839,-4.87,578.28
531500,36,106300,1.7721526622772217,0.0018554211128503084,0.47799378633499146,-4.87,578.28
532000,36,106400,1.7914245128631592,0.00035014442983083427,-0.12067043781280518,-4.87,579.16
532500,36,106500,1.7813408374786377,0.0011759756598621607,-1.8596704006195068,-4.87,582.01
533000,36,106600,1.7780697345733643,0.010127505287528038,-45.0887565612793,-4.87,579.08
533500,36,106700,1.7807190418243408,0.00029689696384593844,-2.4028077125549316,-4.87,577.61
534000,36,106800,1.7605844736099243,0.0005139837157912552,-0.1975858211517334,-4.87,576.6
534500,36,106900,1.7804362773895264,0.0010208903113380075,-2.9113237857818604,-4.87,576.6
535000,36,107000,1.769712209701538,0.002014431171119213,0.44130653142929077,-4.88,576.59
535500,36,107100,1.7842738628387451,0.003168852534145117,0.568779468536377,-4.89,576.19
536000,36,107200,1.7594749927520752,0.00048585020704194903,-8.249074935913086,-4.89,579.19
536500,36,107300,1.7907730340957642,0.00016252105706371367,0.3933412432670593,-4.89,579.19
537000,36,107400,1.787687063217163,0.00015810798504389822,-9.043684959411621,-4.89,580.24
537500,36,107500,1.768165946006775,0.00198928639292717,-3.805790901184082,-4.89,579.02
538000,36,107600,1.785437822341919,0.0033184229396283627,-4.070564270019531,-4.88,580.43
538500,36,107700,1.7730509042739868,0.00030851142946630716,0.9992433933657594,-4.88,580.86
539000,37,107800,1.7679201364517212,0.0023627954069525003,0.46055763959884644,-4.88,578.83
539500,37,107900,1.7870204448699951,0.0004894597223028541,-0.8794033527374268,-4.88,577.64
540000,37,108000,1.7707760334014893,0.05996330454945564,-55.79814147949219,-4.88,577.45
540500,37,108100,1.774420142173767,0.0014916815562173724,0.14456325769424438,-4.88,575.85
541000,37,108200,1.6119015216827393,0.0003723545523826033,0.9380088970065117,-4.88,577.32
541500,37,108300,1.7701336145401,0.005420033819973469,-8.491475105285645,-4.88,576.22
542000,37,108400,1.7901220321655273,0.0005153345409780741,-1.0872621536254883,-4.88,576.22
542500,37,108500,1.7893587350845337,0.0004693086666520685,-3.560946464538574,-4.88,578.86
543000,37,108600,1.787627935409546,0.05255260318517685,-89.57334899902344,-4.88,578.92
543500,37,108700,1.7117916345596313,0.00041016872273758054,0.02974182367324829,-4.88,578.49
544000,37,108800,1.7769558429718018,0.0006076994468457997,-7.270011901855469,-4.88,575.89
544500,37,108900,1.7196937799453735,0.0006683804094791412,-0.33645761013031006,-4.87,577.25
545000,37,109000,1.7836253643035889,0.0024639214389026165,0.9444706179201603,-4.87,577.67
545500,37,109100,1.789955735206604,0.00014887818542774767,-1.641045331954956,-4.87,577.67
546000,37,109200,1.7896957397460938,0.0005355564644560218,-11.318855285644531,-4.88,577.94
546500,37,109300,1.7864315509796143,0.0016911562997847795,-9.947794914245605,-4.88,576.23
547000,37,109400,1.7060174942016602,0.004393205977976322,-8.86293888092041,-4.88,576.21
547500,37,109500,1.7804453372955322,0.0005268455133773386,-2.080739736557007,-4.88,577.13
548000,37,109600,1.7808843851089478,0.03754688426852226,0.5944183170795441,-4.87,577.61
548500,37,109700,1.7870190143585205,0.0001582675613462925,-0.15044522285461426,-4.87,577.61
549000,37,109800,1.7380316257476807,0.012636056169867516,-6.28319787979126,-4.87,579.01
549500,37,109900,1.7651622295379639,0.00029318523593246937,0.06048625707626343,-4.87,579.76
550000,37,110000,1.7850319147109985,0.004394912160933018,-39.5023307800293,-4.87,579.72
550500,37,110100,1.7821617126464844,0.00031696149380877614,-0.7535312175750732,-4.87,579.72
551000,37,110200,1.7900478839874268,0.002043795771896839,-2.047224760055542,-4.87,582.12
551500,37,110300,1.7691867351531982,0.0034619085490703583,-4.276474475860596,-4.87,581.39
552000,37,110400,1.7716366052627563,0.0005858975928276777,-2.5515167713165283,-4.87,579.21
552500,37,110500,1.7864097356796265,6.356668018270284e-05,0.574606329202652,-4.87,579.21
553000,37,110600,1.7894411087036133,0.00046280957758426666,-10.962549209594727,-4.89,576.62
553500,37,110700,1.7869961261749268,0.0015715251211076975,-4.814525127410889,-4.89,575.6
554000,37,110800,1.7905406951904297,0.002217541914433241,0.6687593758106232,-4.89,575.8
554500,37,110900,1.7811418771743774,0.00025613661273382604,0.15645259618759155,-4.88,578.41
555000,37,111000,1.7698427438735962,0.0019039141479879618,-0.4602915048599243,-4.88,579.24
555500,37,111100,1.7911304235458374,0.0023591453209519386,-2.2491278648376465,-4.88,579.24
556000,37,111200,1.7904192209243774,0.0002625283959787339,-0.6101597547531128,-4.88,581.05
556500,37,111300,1.7877435684204102,0.0007835220312699676,-3.2650818824768066,-4.88,582.87
557000,37,111400,1.7810451984405518,0.0020691482350230217,0.6353482604026794,-4.88,582.63
557500,37,111500,1.754122018814087,0.0020738784223794937,-0.8688610792160034,-4.88,582.18
558000,37,111600,1.7829211950302124,0.00014689040835946798,0.8085619956254959,-4.87,583.49
558500,37,111700,1.7882922887802124,0.0034575730096548796,-21.967805862426758,-4.87,582.25
559000,37,111800,1.748739242553711,0.0041462876833975315,-0.8388723134994507,-4.87,582.52
559500,37,111900,1.68325936794281,0.0011304974323138595,-0.19052505493164062,-4.87,581.54
560000,37,112000,1.7846896648406982,0.001773568568751216,-3.328392505645752,-4.87,579.52
560500,37,112100,1.787719964981079,0.0019948496483266354,-5.60626745223999,-4.87,580.8
561000,37,112200,1.789642095565796,0.000571775424759835,-6.082772254943848,-4.87,582.82
561500,37,112300,1.7328153848648071,0.002199361799284816,-4.060344219207764,-4.87,582.82
562000,37,112400,1.7885713577270508,0.0001143841291195713,-0.49467194080352783,-4.87,584.79
562500,37,112500,1.7738544940948486,0.0008828996797092259,-0.17951500415802002,-4.88,584.02
563000,37,112600,1.7722365856170654,0.0277200136333704,0.956385176628828,-4.89,583.61
563500,37,112700,1.7903101444244385,0.002137377392500639,-5.770448207855225,-4.89,583.61
564000,37,112800,1.70230233669281,0.026027679443359375,-6.814453601837158,-4.89,577.95
564500,37,112900,1.7915029525756836,0.01870815083384514,-101.96939086914062,-4.89,577.32
565000,37,113000,1.7893339395523071,0.0006870548240840435,0.5452319979667664,-4.89,576.55
565500,37,113100,1.784881591796875,0.00352844106964767,-0.9297070503234863,-4.89,575.66
566000,37,113200,1.7886377573013306,0.00043226504931226373,-0.22769999504089355,-4.89,576.54
566500,37,113300,1.7842910289764404,0.00033664394868537784,0.8135785460472107,-4.89,574.95
567000,37,113400,1.7586387395858765,0.00076243159128353,0.2626745104789734,-4.89,573.97
567500,37,113500,1.7553069591522217,0.0034004603512585163,-2.7988295555114746,-4.89,572.9
568000,37,113600,1.763883352279663,6.0829188441857696e-05,-1.264157772064209,-4.89,570.99
568500,37,113700,1.7911994457244873,0.0006997183081693947,0.5057226419448853,-4.89,570.99
569000,37,113800,1.7896867990493774,0.01990128681063652,0.9504925087094307,-4.89,572.95
569500,37,113900,1.7889869213104248,0.0003465798799879849,-0.25781261920928955,-4.89,573.16
570000,37,114000,1.790427803993225,0.007594208233058453,-19.21842384338379,-4.89,574.04
570500,37,114100,1.7892004251480103,0.00021332521282602102,-0.9706771373748779,-4.89,573.9
571000,37,114200,1.771747350692749,0.004111895337700844,-1.2414312362670898,-4.89,574.45
571500,37,114300,1.786230444908142,0.0014992001233622432,0.0014899373054504395,-4.89,574.27
572000,37,114400,1.7202389240264893,0.0010217580711469054,-0.8913363218307495,-4.89,574.49
572500,37,114500,1.7830474376678467,0.0012099664891138673,0.7959144413471222,-4.89,575.22
573000,37,114600,1.7878869771957397,0.005782519467175007,-2.4735074043273926,-4.89,574.28
573500,37,114700,1.7836596965789795,9.243172826245427e-05,0.8370619714260101,-4.89,574.72
574000,37,114800,1.7634191513061523,0.005068819038569927,-1.580333948135376,-4.89,576.13
574500,37,114900,1.7884753942489624,0.0007077675545588136,0.05109339952468872,-4.89,576.13
575000,37,115000,1.783808946609497,0.0009351515909656882,0.5452959537506104,-4.89,576.25
575500,37,115100,1.7851626873016357,0.0001522996899439022,0.27003979682922363,-4.89,574.95
576000,37,115200,1.7438404560089111,0.0013125858968123794,0.13656407594680786,-4.88,573.5
576500,37,115300,1.7768226861953735,0.0007706817705184221,0.09280639886856079,-4.87,576.26
577000,37,115400,1.7883974313735962,0.0007996391505002975,-19.81568145751953,-4.87,576.26
577500,37,115500,1.7846386432647705,0.0001850571861723438,0.5493549406528473,-4.87,579.24
578000,37,115600,1.7871195077896118,0.005019695498049259,-76.28304290771484,-4.87,578.94
578500,37,115700,1.778356909751892,0.0010912904981523752,-1.877945899963379,-4.88,577.63
579000,37,115800,1.7842013835906982,0.0015003331936895847,0.6834744215011597,-4.88,578.68
579500,37,115900,1.7793371677398682,0.002838629297912121,-2.1030430793762207,-4.87,580.98
580000,37,116000,1.7395343780517578,0.007848575711250305,-1.764589548110962,-4.87,579.4
580500,37,116100,1.7780025005340576,0.00023065079585649073,0.5034017860889435,-4.87,579.77
581000,37,116200,1.7899080514907837,0.001668469631113112,-8.263082504272461,-4.87,579.77
581500,37,116300,1.789430022239685,0.0004081634688191116,-0.03268551826477051,-4.87,581.09
582000,37,116400,1.7373063564300537,0.0011473714839667082,-2.7354588508605957,-4.87,580.19
582500,37,116500,1.7430312633514404,0.0013578020734712481,-5.98560094833374,-4.88,578.16
583000,37,116600,1.7905479669570923,7.799417653586715e-05,0.1561800241470337,-4.89,575.9
583500,37,116700,1.770346999168396,0.0009422007133252919,0.9988596201874316,-4.89,574.04
584000,37,116800,1.7634395360946655,3.803772779065184e-05,0.41456735134124756,-4.89,574.42
584500,37,116900,1.7829906940460205,0.0001001216733129695,0.8267060816287994,-4.9,572.94
585000,37,117000,1.7883846759796143,0.004507989156991243,-53.81604766845703,-4.9,573.92
585500,37,117100,1.7748199701309204,0.0003630330029409379,0.432578980922699,-4.9,571.44
586000,37,117200,1.782315969467163,8.026214345591143e-05,0.9245706871151924,-4.9,572.94
586500,37,117300,1.7665983438491821,0.00042466382728889585,0.07108604907989502,-4.9,571.82
587000,37,117400,1.7859611511230469,0.0004913933807983994,-1.1694343090057373,-4.9,571.82
587500,37,117500,1.7857948541641235,0.00011454730702098459,0.21454006433486938,-4.9,572.7
588000,37,117600,1.773636817932129,0.0003496269346214831,-0.34535884857177734,-4.9,571.78
588500,37,117700,1.7861073017120361,0.0007910846616141498,-1.1994242668151855,-4.9,572.12
589000,37,117800,1.7864383459091187,0.001143106841482222,-1.9790494441986084,-4.9,572.07
589500,37,117900,1.7841774225234985,0.14082132279872894,0.7986568510532379,-4.9,568.49
590000,37,118000,1.788943886756897,0.0005947615136392415,-5.600675582885742,-4.9,569.8
590500,38,118100,1.754879355430603,0.0007283953600563109,-0.1750408411026001,-4.9,569.96
591000,38,118200,1.7853753566741943,0.000822503468953073,-3.059335231781006,-4.9,569.96
591500,38,118300,1.7830533981323242,0.003393876599147916,0.5945272445678711,-4.9,573.19
592000,38,118400,1.7798519134521484,0.0002869649906642735,0.7736179530620575,-4.9,572.33
592500,38,118500,1.784117341041565,0.0021320017985999584,-2.5470123291015625,-4.9,572.04
593000,38,118600,1.7845731973648071,0.00042865698924288154,-2.3194899559020996,-4.9,570.25
593500,38,118700,1.7869943380355835,9.717938519315794e-05,0.5852737426757812,-4.9,570.25
594000,38,118800,1.787469506263733,0.0004326989292167127,0.0034537315368652344,-4.89,572.7
594500,38,118900,1.780081033706665,0.000956819043494761,-0.9032988548278809,-4.89,572.4
595000,38,119000,1.7125688791275024,0.0007693964289501309,-1.5243675708770752,-4.9,570.49
595500,38,119100,1.7838939428329468,0.00017343994113616645,0.4577184319496155,-4.9,570.49
596000,38,119200,1.7843223810195923,0.00021574014681391418,-0.7381308078765869,-4.9,571.59
596500,38,119300,1.7778400182724,0.0014193063834682107,-1.0663700103759766,-4.9,572.33
597000,38,119400,1.780228853225708,0.0005951500497758389,-0.7610102891921997,-4.9,574.1
597500,38,119500,1.7855554819107056,0.0008418035577051342,0.6097109019756317,-4.89,575.95
598000,38,119600,1.7832489013671875,0.0016160348895937204,0.1200905442237854,-4.89,575.73
598500,38,119700,1.7856498956680298,0.0001508239220129326,0.30633944272994995,-4.89,575.15
599000,38,119800,1.7862234115600586,0.0021726773120462894,-4.322174072265625,-4.89,575.15
599500,38,119900,1.7858850955963135,0.007095671258866787,-37.64455795288086,-4.89,577.5
600000,38,120000,1.7820978164672852,0.0007993188919499516,-0.648146390914917,-4.89,575.35
600500,38,120100,1.7881536483764648,0.00011611838999669999,0.3139188885688782,-4.9,574.21
601000,38,120200,1.7799348831176758,0.002837797161191702,-3.935952663421631,-4.9,575.46
601500,38,120300,1.7886441946029663,0.002415080089122057,-20.889501571655273,-4.9,575.64
602000,38,120400,1.787092924118042,0.006517617963254452,-7.33134651184082,-4.91,573.73
602500,38,120500,1.744363784790039,0.005597251001745462,-0.7025341987609863,-4.91,573.3
603000,38,120600,1.7855594158172607,0.00036954489769414067,-6.984740734100342,-4.91,573.3
603500,38,120700,1.7889972925186157,0.00024528062203899026,0.6925535202026367,-4.89,575.48
604000,38,120800,1.7791616916656494,0.0038395219016820192,0.14159685373306274,-4.89,576.71
604500,38,120900,1.7816874980926514,0.0007536717457696795,0.5366528630256653,-4.88,577.9
605000,38,121000,1.7896435260772705,0.0008265258511528373,0.3206523656845093,-4.88,577.9
605500,38,121100,1.7893421649932861,0.0002701252233237028,-1.454960823059082,-4.88,576.87
606000,38,121200,1.783639907836914,0.0180107019841671,0.743105947971344,-4.89,575.68
606500,38,121300,1.7883497476577759,0.00013290131755638868,0.2515720725059509,-4.89,574.95
607000,38,121400,1.7891027927398682,0.0005153972306288779,-0.46502184867858887,-4.89,573.23
607500,38,121500,1.7814375162124634,0.0008843287941999733,-7.210175514221191,-4.89,569.66
608000,38,121600,1.7852189540863037,0.0008766038226895034,0.7524739801883698,-4.89,569.66
608500,38,121700,1.7873739004135132,0.00044055943726561964,-2.5268683433532715,-4.89,571.13
609000,38,121800,1.7814557552337646,0.005516606383025646,-3.420358180999756,-4.89,572.23
609500,38,121900,1.7892711162567139,0.00044260724098421633,0.04520130157470703,-4.89,572.86
610000,38,122000,1.7684485912322998,7.252540672197938e-05,0.9577432163059711,-4.89,572.88
610500,38,122100,1.7862132787704468,0.01105431653559208,-17.114633560180664,-4.89,572.88
611000,38,122200,1.7711015939712524,0.004234585911035538,-2.294536828994751,-4.89,577.22
611500,38,122300,1.7758324146270752,0.0008885348215699196,-3.302553653717041,-4.89,576.68
612000,38,122400,1.7872651815414429,0.0005369432619772851,-1.2857615947723389,-4.89,576.68
612500,38,122500,1.7851654291152954,0.00014734813885297626,-1.828697919845581,-4.89,575.49
613000,38,122600,1.6774084568023682,0.0020003465469926596,-5.42222785949707,-4.89,573.99
613500,38,122700,1.782444953918457,0.0006926084752194583,0.18803763389587402,-4.89,572.42
614000,38,122800,1.7252798080444336,0.015916813164949417,-23.754358291625977,-4.89,571.93
614500,38,122900,1.7899415493011475,0.0017820370849221945,-17.870380401611328,-4.89,571.93
615000,38,123000,1.7762126922607422,0.001720826723612845,0.37160879373550415,-4.89,573.68
615500,38,123100,1.7845604419708252,0.00022291492496151477,-1.3856947422027588,-4.9,572.72
616000,38,123200,1.7875957489013672,0.002049690578132868,-13.951257705688477,-4.9,572.33
616500,38,123300,1.7831192016601562,0.002123792190104723,0.07830005884170532,-4.9,573.01
617000,38,123400,1.7871980667114258,0.009651047177612782,0.25865626335144043,-4.9,574.36
617500,38,123500,1.7793934345245361,0.0008332959259860218,0.06461012363433838,-4.9,575.21
618000,38,123600,1.7450759410858154,0.00018916840781457722,0.5063172280788422,-4.9,575.6
618500,38,123700,1.7880338430404663,0.0005724545335397124,-0.9969832897186279,-4.9,574.1
619000,38,123800,1.7910306453704834,0.00026415992761030793,-1.4213380813598633,-4.9,574.1
619500,38,123900,1.7859214544296265,0.002491491846740246,-12.240025520324707,-4.89,574.3
620000,38,124000,1.7903797626495361,0.00977666862308979,-53.87959671020508,-4.89,573.24
620500,38,124100,1.7882726192474365,0.003813742892816663,-13.196708679199219,-4.89,573.64
621000,38,124200,1.74809992313385,0.00010286128235748038,0.8714477270841599,-4.89,573.17
621500,38,124300,1.7794376611709595,0.055075984448194504,0.863387405872345,-4.89,573.01
622000,38,124400,1.7753080129623413,0.00020624682656489313,-2.060933828353882,-4.89,572.61
622500,38,124500,1.7840772867202759,0.0035904585383832455,-11.582157135009766,-4.89,572.25
623000,38,124600,1.7675788402557373,0.0018515840638428926,0.11539918184280396,-4.89,571.69
623500,38,124700,1.787872314453125,0.00020243451581336558,-1.579591989517212,-4.89,571.69
624000,38,124800,1.7878608703613281,0.0004473673761822283,-1.272275447845459,-4.89,572.91
624500,38,124900,1.7726367712020874,0.0011363404337316751,0.5142454504966736,-4.89,573.57
625000,38,125000,1.7811577320098877,0.0009323389385826886,0.45388907194137573,-4.89,574.89
625500,38,125100,1.7639964818954468,0.01861708052456379,0.9684210792183876,-4.89,574.89
626000,38,125200,1.7399381399154663,0.0014859003713354468,-1.468515396118164,-4.89,572.48
626500,38,125300,1.7786228656768799,0.0009525524219498038,0.6624064743518829,-4.89,572.32
627000,38,125400,1.7535709142684937,0.0003468983923085034,0.21055233478546143,-4.89,572.9
627500,38,125500,1.775503158569336,0.0044639827683568,-1.0835297107696533,-4.89,572.9
628000,38,125600,1.7684301137924194,0.007559037767350674,0.8380090892314911,-4.89,574.05
628500,38,125700,1.782106637954712,0.004358378704637289,-15.702823638916016,-4.89,574.05
629000,38,125800,1.7711435556411743,0.0017564253648743033,0.29503965377807617,-4.89,574.03
629500,38,125900,1.7173713445663452,0.0006477311835624278,-1.8531181812286377,-4.89,574.03
630000,38,126000,1.771404504776001,0.00021376172662712634,-0.9226890802383423,-4.89,574.03
630500,38,126100,1.7895431518554688,0.001059469417668879,-5.8101348876953125,-4.89,575.82
631000,38,126200,1.782667875289917,0.00019108997366856784,-0.0572206974029541,-4.9,576.75
631500,38,126300,1.745553731918335,0.00017505769210401922,-1.776219129562378,-4.9,575.48
632000,38,126400,1.7886993885040283,0.0002528411860112101,0.7654437124729156,-4.9,575.48
632500,38,126500,1.789287805557251,0.0053647845052182674,-24.969030380249023,-4.9,575.15
633000,38,126600,1.7875369787216187,0.0003928460646420717,-2.838672399520874,-4.91,573.42
633500,38,126700,1.7880853414535522,0.0037315930239856243,-45.949485778808594,-4.91,573.42
634000,38,126800,1.7900810241699219,0.00013112116721458733,0.09557449817657471,-4.92,572.0
634500,38,126900,1.7898765802383423,0.00041400588816031814,-0.7402043342590332,-4.92,569.37
635000,38,127000,1.7860769033432007,0.0015100390883162618,-0.03955435752868652,-4.92,569.23
635500,38,127100,1.7069404125213623,0.00787191279232502,-3.160965919494629,-4.92,568.31
636000,38,127200,1.7805633544921875,0.0006399963749572635,0.6695534586906433,-4.92,568.31
636500,38,127300,1.7883942127227783,0.00042450823821127415,0.34303951263427734,-4.93,567.04
637000,38,127400,1.7882932424545288,0.047619834542274475,-85.54337310791016,-4.92,568.19
637500,38,127500,1.7554190158843994,0.0014599921414628625,-1.8037548065185547,-4.92,568.15
638000,38,127600,1.7887500524520874,0.000664505991153419,-5.805137634277344,-4.92,569.03
638500,38,127700,1.789031982421875,0.004565712995827198,-6.158712863922119,-4.92,569.03
639000,38,127800,1.7863506078720093,0.0003509157686494291,-1.0078487396240234,-4.92,569.99
639500,38,127900,1.7896080017089844,0.0010297123808413744,-3.088531017303467,-4.92,570.43
640000,38,128000,1.7827478647232056,5.9602629335131496e-05,0.7364639937877655,-4.92,571.54
640500,38,128100,1.7760868072509766,0.00012168610555818304,0.8675472885370255,-4.92,570.1
641000,38,128200,1.7464754581451416,0.009469522163271904,-11.713797569274902,-4.92,571.23
641500,39,128300,1.7472604513168335,0.0011145693715661764,0.6947645246982574,-4.91,571.49
642000,39,128400,1.746464729309082,0.005973893217742443,-0.1807258129119873,-4.91,571.25
642500,39,128500,1.7702782154083252,0.0003574400907382369,0.6637111604213715,-4.91,571.1
643000,39,128600,1.7800248861312866,0.002464368473738432,-5.371444225311279,-4.91,569.76
643500,39,128700,1.7855838537216187,0.001826700521633029,-1.035834550857544,-4.91,569.61
644000,39,128800,1.7901628017425537,0.0002649485250003636,-5.351861476898193,-4.91,569.61
644500,39,128900,1.7837778329849243,0.008483950048685074,0.9886073544621468,-4.91,570.23
645000,39,129000,1.7805505990982056,0.004799093119800091,-14.466209411621094,-4.91,570.96
645500,39,129100,1.7887077331542969,0.0007418113527819514,-2.5778441429138184,-4.91,568.98
646000,39,129200,1.7836215496063232,0.00010400965402368456,0.6875079274177551,-4.91,569.09
646500,39,129300,1.7819709777832031,0.0004849630349781364,0.7662916481494904,-4.91,568.07
647000,39,129400,1.7891603708267212,0.00016086497635114938,0.5361700356006622,-4.91,567.03
647500,39,129500,1.7871450185775757,0.0028984076343476772,-10.190041542053223,-4.91,566.53
648000,39,129600,1.7900972366333008,0.0015335800126194954,-4.959774494171143,-4.9,562.85
648500,39,129700,1.7846782207489014,0.0028348653577268124,-4.651806354522705,-4.9,562.44
649000,39,129800,1.7888981103897095,0.001069621299393475,0.32502979040145874,-4.9,560.97
649500,39,129900,1.7897891998291016,0.0004770037194248289,-0.8220890760421753,-4.9,563.47
650000,39,130000,1.7801542282104492,0.0016764458268880844,-6.022704124450684,-4.91,560.61
650500,39,130100,1.783717393875122,0.0002423351106699556,0.3641431927680969,-4.91,560.67
651000,39,130200,1.7863435745239258,0.0007859623292461038,-9.844731330871582,-4.91,560.67
651500,39,130300,1.786595344543457,0.00010342094174120575,0.7172401249408722,-4.91,562.84
652000,39,130400,1.7734975814819336,0.0003318251692689955,-7.408156394958496,-4.91,563.33
652500,39,130500,1.785779356956482,0.008167722262442112,-42.108341217041016,-4.91,563.25
653000,39,130600,1.7885414361953735,0.0002847410214599222,0.2782434821128845,-4.91,561.89
653500,39,130700,1.7675247192382812,0.00043892936082556844,-0.15105795860290527,-4.92,559.88
654000,39,130800,1.789330244064331,0.011439088732004166,-60.69765090942383,-4.92,559.88
654500,39,130900,1.7894401550292969,0.001514055416919291,-1.0143499374389648,-4.92,561.0
655000,39,131000,1.7863609790802002,0.0004554577171802521,-2.9352927207946777,-4.92,562.3
655500,39,131100,1.7769134044647217,0.0012106556678190827,-1.1222174167633057,-4.92,559.79
656000,39,131200,1.7829973697662354,0.01053904090076685,-2.164837121963501,-4.92,560.85
656500,39,131300,1.785529375076294,0.0005314513109624386,0.420352578163147,-4.92,562.48
657000,39,131400,1.790021538734436,0.009139036759734154,-40.60783386230469,-4.92,560.6
657500,39,131500,1.7826303243637085,0.0011439230293035507,-0.5076378583908081,-4.92,561.97
658000,39,131600,1.7751410007476807,0.002189109567552805,-31.42361831665039,-4.92,561.28
658500,39,131700,1.787369966506958,0.0002884873538278043,-5.4560017585754395,-4.92,561.6
659000,39,131800,1.7878507375717163,5.4583630117122084e-05,-0.6940743923187256,-4.92,561.6
659500,39,131900,1.7911550998687744,0.00038895325269550085,-7.680312156677246,-4.94,559.71
660000,39,132000,1.7793214321136475,0.009563702158629894,0.1833491325378418,-4.94,559.8
660500,39,132100,1.7890573740005493,0.0003251851594541222,0.37609708309173584,-4.95,559.23
661000,39,132200,1.7788183689117432,0.0004746117047034204,-2.466235399246216,-4.95,558.12
661500,39,132300,1.7901108264923096,0.00030694843735545874,-0.6839691400527954,-4.95,558.12
662000,39,132400,1.7882702350616455,0.0019230947364121675,-73.42865753173828,-4.95,560.06
662500,39,132500,1.7846708297729492,0.0005097823450341821,-0.035861849784851074,-4.95,560.47
663000,39,132600,1.7847721576690674,0.009759650565683842,0.9561960026621819,-4.95,560.85
663500,39,132700,1.7896753549575806,0.00026466729468666017,0.2771270275115967,-4.95,561.29
664000,39,132800,1.7794908285140991,0.0017029002774506807,-0.6727784872055054,-4.95,561.38
664500,39,132900,1.7533347606658936,0.0004532210878096521,0.6365812420845032,-4.95,560.32
665000,39,133000,1.7902164459228516,0.00033106390037573874,-1.2669086456298828,-4.95,559.37
665500,39,133100,1.788992166519165,0.0014220079174265265,-0.7063779830932617,-4.95,558.93
666000,39,133200,1.7541561126708984,0.00015369162429124117,0.7435972392559052,-4.95,559.01
666500,39,133300,1.664759874343872,0.000692669884301722,0.9406960010528564,-4.95,553.85
667000,39,133400,1.7302379608154297,0.0005008717416785657,0.32968437671661377,-4.95,555.81
667500,39,133500,1.7579329013824463,0.044736046344041824,-27.56776237487793,-4.96,553.9
668000,39,133600,1.709448218345642,0.00017554026271682233,0.9053706899285316,-4.96,554.64
668500,39,133700,1.5928356647491455,0.0018668689299374819,-5.088481903076172,-4.96,554.87
669000,39,133800,1.7828514575958252,0.0010771019151434302,-0.9249922037124634,-4.96,554.87
669500,39,133900,1.7431215047836304,0.0008142328006215394,-4.4219818115234375,-4.96,555.23
670000,39,134000,1.7788136005401611,0.0011120513081550598,-1.4807753562927246,-4.96,555.74
670500,39,134100,1.7860724925994873,0.0007412418490275741,-2.7225353717803955,-4.96,555.62
671000,39,134200,1.771567940711975,0.00011117664689663798,0.8053321242332458,-4.95,557.06
671500,39,134300,1.7874208688735962,4.666686072596349e-05,0.7700826823711395,-4.95,557.18
